Order ID,Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2015-141565,9/20/2015,Barry Gonzalez,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,-913.176
CA-2015-141565,9/20/2015,Barry Gonzalez,Consumer,Nashville,Tennessee,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,-58.8736
CA-2017-128769,9/7/2017,Dario Medina,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,7.1372
CA-2016-116337,11/7/2016,Michael Chen,Consumer,Dallas,Texas,Central,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,-17.784
CA-2016-116337,11/7/2016,Michael Chen,Consumer,Dallas,Texas,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,19.6305
CA-2015-120845,9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4,-4.6464
CA-2015-120845,9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,3.799
CA-2015-120845,9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,-1.8106
CA-2015-120845,9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,-2.2848
CA-2014-120775,10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.8688
CA-2014-120775,10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,-19.0656
CA-2014-120775,10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2,1.7248
CA-2014-120775,10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,-3.0396
CA-2014-120775,10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,-3.768
CA-2014-152905,2/18/2014,Aaron Bergman,Consumer,Arlington,Texas,Central,Office Supplies,Storage,Akro Stacking Bins,12.624,2,-2.5248
CA-2016-104633,6/12/2016,Erin Ashbrook,Corporate,Pasadena,California,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,83.646
CA-2016-104633,6/12/2016,Erin Ashbrook,Corporate,Pasadena,California,West,Office Supplies,Paper,Xerox 228,12.96,2,6.2208
CA-2017-104136,11/1/2017,Sandra Flanagan,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1939,189.7,10,91.056
CA-2017-104136,11/1/2017,Sandra Flanagan,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1893,40.99,1,20.0851
CA-2016-123050,4/4/2016,Becky Castell,Home Office,Troy,New York,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,7.4376
CA-2016-123050,4/4/2016,Becky Castell,Home Office,Troy,New York,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,8.0652
CA-2016-123050,4/4/2016,Becky Castell,Home Office,Troy,New York,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.7874
CA-2016-162355,6/30/2016,Philip Fox,Consumer,Sandy Springs,Georgia,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,9.7119
CA-2016-162355,6/30/2016,Philip Fox,Consumer,Sandy Springs,Georgia,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,291.3778
CA-2014-158225,9/22/2014,Sanjit Engle,Consumer,San Jose,California,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,42.3625
CA-2014-158225,9/22/2014,Sanjit Engle,Consumer,San Jose,California,West,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.406799999999997
CA-2017-102204,5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.416
CA-2017-102204,5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,-458.1468
CA-2017-102204,5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0
CA-2017-103065,10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,-0.774800000000001
CA-2017-103065,10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1,2.502
CA-2017-103065,10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,1.112
CA-2017-103065,10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,6.0412
CA-2014-109855,9/1/2014,Lena Hernandez,Consumer,New York City,New York,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,8.3104
CA-2014-109855,9/1/2014,Lena Hernandez,Consumer,New York City,New York,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357,3,57.12
CA-2014-109897,8/12/2014,Ben Wallace,Consumer,San Francisco,California,West,Technology,Phones,BlackBerry Q10,806.336,8,50.396
CA-2014-109897,8/12/2014,Ben Wallace,Consumer,San Francisco,California,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,31.6128
US-2014-143581,8/19/2014,Bill Shonely,Corporate,Columbus,Georgia,South,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.3473
CA-2015-129217,5/10/2015,Dennis Pardue,Home Office,Aurora,Illinois,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,-191.619
CA-2015-129217,5/10/2015,Dennis Pardue,Home Office,Aurora,Illinois,Central,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,3.6784
CA-2016-133816,5/10/2016,Christopher Schild,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,-123.998
CA-2015-140221,3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,-16.818
CA-2015-140221,3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,-1.8848
CA-2015-140221,3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,-470.548
CA-2015-140221,3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,6.0416
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,89.997
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1937,192.16,4,92.2368
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,27.2952
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.685
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,12.2465
CA-2017-152310,8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6,37.764
CA-2016-118101,6/26/2016,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,180.7659
CA-2016-118101,6/26/2016,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,3.7694
CA-2016-118101,6/26/2016,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,44.4704
CA-2016-100307,12/15/2016,Tony Chapman,Home Office,Fayetteville,Arkansas,South,Office Supplies,Paper,Xerox 1958,19.44,3,9.3312
CA-2015-138457,9/13/2015,Anne McFarland,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,-10.0372
CA-2014-131800,12/30/2014,Astrea Jones,Consumer,New York City,New York,East,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,30.735
CA-2014-131800,12/30/2014,Astrea Jones,Consumer,New York City,New York,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,12.8499
CA-2014-118304,4/29/2014,Katherine Hughes,Consumer,Dover,Delaware,East,Technology,Phones,Square Credit Card Reader,19.98,2,5.1948
CA-2017-121790,1/30/2017,Liz Preis,Consumer,Aurora,Illinois,Central,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,-47.175
CA-2017-121790,1/30/2017,Liz Preis,Consumer,Aurora,Illinois,Central,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,2.772
CA-2017-121790,1/30/2017,Liz Preis,Consumer,Aurora,Illinois,Central,Technology,Phones,Samsung Galaxy S4,2003.168,4,250.396
CA-2017-121790,1/30/2017,Liz Preis,Consumer,Aurora,Illinois,Central,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,3.1536
CA-2016-169670,12/25/2016,Joe Elijah,Consumer,New York City,New York,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,313.2624
CA-2016-139549,10/20/2016,Muhammed Yedwab,Corporate,El Cajon,California,West,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,4.83919999999999
CA-2015-104059,6/13/2015,Frank Carlisle,Home Office,Springfield,Ohio,East,Office Supplies,Art,Newell 320,3.424,1,0.2996
CA-2017-164112,6/30/2017,Neil Ducich,Corporate,Mount Vernon,New York,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,282.2092
CA-2015-143882,6/26/2015,Dennis Bolton,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,15.6078
US-2016-139262,2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.7588
US-2016-139262,2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,-26.726
US-2016-139262,2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,32.4342
CA-2017-146192,4/22/2017,Bruce Degenhardt,Consumer,Columbus,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,87.7578
CA-2017-134810,5/9/2017,Matt Connell,Corporate,Jacksonville,North Carolina,South,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,22.0158
CA-2017-134810,5/9/2017,Matt Connell,Corporate,Jacksonville,North Carolina,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,25.875
CA-2015-154284,12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,137.264
CA-2015-154284,12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,14.2272
CA-2015-154284,12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,135.456
CA-2015-154284,12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,-33.6414
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Paper,Xerox 229,31.104,6,10.8864
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,4.1965
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,41.7186
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,15.8436
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,-1.041
CA-2014-156244,8/12/2014,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Labels,Avery 501,2.952,1,0.9963
CA-2015-106362,12/11/2015,Lena Creighton,Consumer,Troy,Ohio,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,-7.5768
US-2017-168802,11/3/2017,Jack O'Briant,Corporate,Seattle,Washington,West,Office Supplies,Binders,Binder Posts,18.368,4,5.9696
US-2017-146906,3/13/2017,Meg Tillman,Consumer,New York City,New York,East,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,74.975
CA-2016-166380,5/30/2016,Edward Becker,Corporate,Arlington,Virginia,South,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,12.744
CA-2016-166380,5/30/2016,Edward Becker,Corporate,Arlington,Virginia,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,26.8752
US-2015-158911,7/5/2015,Roland Schwarz,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,Stackable Trays,4.928,2,0.739199999999999
US-2015-158911,7/5/2015,Roland Schwarz,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 508,11.784,3,4.2717
US-2014-103338,3/11/2014,Richard Bierner,Consumer,Roseville,California,West,Office Supplies,Art,Economy #2 Pencils,7.98,3,2.0748
CA-2015-109169,4/20/2015,Olvera Toch,Consumer,Detroit,Michigan,Central,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,81.432
US-2017-167318,7/26/2017,George Zrebassa,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98
US-2017-167318,7/26/2017,George Zrebassa,Corporate,Los Angeles,California,West,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,45.294
US-2014-120313,10/31/2014,Nancy Lomonaco,Home Office,San Francisco,California,West,Technology,Phones,Motorola L804,73.584,2,8.2782
CA-2017-135419,11/3/2017,Bruce Geld,Consumer,Bakersfield,California,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,36.4776
CA-2016-128671,8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Paper,Xerox 202,32.4,5,15.552
CA-2016-128671,8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,19.2556
CA-2016-128671,8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,35.6776
CA-2016-149335,7/25/2016,Becky Castell,Home Office,San Francisco,California,West,Office Supplies,Art,Newell 325,37.17,9,11.151
CA-2014-168312,3/1/2014,Giulietta Weimer,Consumer,Houston,Texas,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,8.58449999999999
CA-2014-168312,3/1/2014,Giulietta Weimer,Consumer,Houston,Texas,Central,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,-43.0296
US-2017-105935,1/26/2017,Bradley Drucker,Consumer,Columbus,Georgia,South,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,24.4608
US-2017-105935,1/26/2017,Bradley Drucker,Consumer,Columbus,Georgia,South,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,764.3818
CA-2014-161508,7/12/2014,Paul Van Hugh,Home Office,League City,Texas,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,-14.6387999999999
CA-2014-161508,7/12/2014,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.5668
CA-2014-161508,7/12/2014,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,3.9004
CA-2014-161508,7/12/2014,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Paper,Xerox 195,16.032,3,5.6112
CA-2017-130904,4/11/2017,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.1533
CA-2017-130904,4/11/2017,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art,Newell 321,20.992,8,2.3616
CA-2017-133620,11/13/2017,Erin Mull,Consumer,New York City,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.363
CA-2015-142937,12/5/2015,Sandra Flanagan,Consumer,Dallas,Texas,Central,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,4.504
US-2016-149790,9/26/2016,Shahid Collister,Consumer,Houston,Texas,Central,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,-24.9984
CA-2016-130778,11/19/2016,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.2724
CA-2016-130778,11/19/2016,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,20.585
CA-2017-144456,9/8/2017,Frank Carlisle,Home Office,Hialeah,Florida,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,5.39700000000001
CA-2017-144456,9/8/2017,Frank Carlisle,Home Office,Hialeah,Florida,South,Technology,Phones,Samsung Rugby III,158.376,3,13.8579
CA-2017-103478,7/21/2017,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4,-4.5824
CA-2017-103478,7/21/2017,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,-164.836
CA-2017-118577,10/6/2017,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 1886,143.7,3,68.976
CA-2017-118577,10/6/2017,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 217,6.48,1,3.1104
CA-2017-113572,11/7/2017,Frank Preis,Consumer,New York City,New York,East,Technology,Accessories,Maxell CD-R Discs,7.88,4,2.5216
CA-2016-153269,3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.363
CA-2016-153269,3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,88.725
CA-2016-153269,3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Paper,Xerox 193,17.94,3,8.7906
CA-2016-153269,3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Binders,GBC Binding covers,51.8,4,23.31
CA-2017-161655,5/13/2017,Carl Weiss,Home Office,Newark,Delaware,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,149.76
CA-2016-101469,7/2/2016,Katherine Hughes,Consumer,Arlington,Virginia,South,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,3.157
CA-2014-153087,12/27/2014,Tamara Chand,Corporate,Decatur,Alabama,South,Office Supplies,Paper,Xerox 1983,23.92,4,11.7208
CA-2014-153087,12/27/2014,Tamara Chand,Corporate,Decatur,Alabama,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,5,184.26
CA-2017-135076,4/13/2017,Yana Sorensen,Corporate,Hesperia,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6,-38.2116
CA-2014-161634,11/14/2014,Chris Cortes,Consumer,Chesapeake,Virginia,South,Office Supplies,Paper,Xerox 192,32.4,5,15.552
CA-2017-141481,6/11/2017,Zuschuss Donatelli,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.5888
CA-2016-132549,11/25/2016,Jay Kimmel,Consumer,Huntsville,Alabama,South,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,19.8072
US-2014-155544,3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels,Avery 505,59.2,5,22.2
US-2014-155544,3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,DAX Wood Document Frame,32.952,3,6.5904
US-2014-155544,3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,-10.9188
US-2015-115238,4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,13.188
US-2015-115238,4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,3.792
US-2015-115238,4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,East,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,58.66
US-2015-115238,4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5,10.449
US-2015-115238,4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,East,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,3.1104
CA-2017-132199,5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,7.3008
CA-2017-132199,5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,-17.592
CA-2017-132199,5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,-112.041
CA-2017-132199,5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,-44.94
CA-2017-132199,5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,2,2.8
CA-2016-163174,8/26/2016,Xylona Preis,Consumer,Athens,Georgia,South,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,41.0388
CA-2014-110555,4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,West,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.3824
CA-2014-110555,4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Phones,AT&T SB67148 SynJ,105.584,2,9.23860000000001
CA-2014-110555,4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,91.3248
CA-2017-147207,1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Art,Newell 319,31.744,2,3.968
CA-2017-147207,1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2,-13.58
CA-2017-147207,1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,Central,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,-169.637
CA-2017-147207,1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,3,27.9108
CA-2017-137631,4/28/2017,Janet Lee,Consumer,Kissimmee,Florida,South,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,84.5981999999999
CA-2017-157273,1/30/2017,Sam Zeldin,Home Office,Seattle,Washington,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,60.4768
CA-2014-109918,9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,7.3872
CA-2014-109918,9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,9.6632
CA-2014-109918,9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,31.47
CA-2016-118745,6/11/2016,Seth Vernon,Consumer,Los Angeles,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,33.8517000000001
CA-2016-163972,10/17/2016,Michael Granlund,Home Office,Fresno,California,West,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,21.294
CA-2014-165393,12/27/2014,Nathan Cano,Consumer,Fort Worth,Texas,Central,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,-8.4728
CA-2016-113726,11/24/2016,Steve Carroll,Home Office,Seattle,Washington,West,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.7266
